id	text	HS	OF	HT
1074794601939156993	Kayate maldito prianista lla pazates x tu torta y tu frucsi, gano más í la pago más rápido :v https://twitter.com/mirirubio99/status/1074790156299919361 …	1	A	political
1074797196598566912	es por lo que pasa todo esto, y ya sin hablar de la cultura machista que ha habido tradicionalmente en este país de risa, que antiguamente un hombre le daba una ostia a su mujer y le decían que algo habría hecho, ridiculo. A raíz de todo esto y con lo que ha pasado estos días...	0	0	N/A
1074801293460422656	Mas triste es estar sin celebrar 9 años... Awante negro maldito!	0	0	N/A
1074805640932048896	No jodas, se burla una hpta arrastrada come mierda rodillas curtidas, de una mujer valiosa..  Almenos la paniagua no anda de zorra como vos para poder artarse.. #MedicateLoca	1	A	misoginy
1074809320087453700	Aparte de que tengo deuda con el CAE de por vida, deuda en la universidad antes de desertar la segunda carrera, y otras deudas de mierda más: mi vida va bien, de hecho va mejor de lo creí en algún momento que me fui a negro y sólo pedía morir. Que se mantenga así por fi! 	0	A	N/A
1074810907094642693	Estoy esperando a que se me lave el pelo y me saque el puto negro de mi pelo para volver a ser rubia lpm	0	A	N/A
1074819588704096256	Tengo un puto IPhone que tiene dos meses y se me ven los vídeos en negro y a veces no me deja grabar audios. Tengo miedo	0	0	N/A
1074821388488331264	Ah mira tú conoces a mi mujer y yo no y Justo ella a mi no y tú si, eres el puto fbi	0	A	N/A
1074823197026070529	El caso Donda Marchetti es un examen definitivo. El que no los repudia es un reverendo hijo de puta disfrazado de progre/feminista/idiota útil \n\nhttps://losandes.com.ar/article/view?slug=escrachan-al-marido-de-victoria-donda-por-escritos-incestuosos-y-de-abuso-infantil …	1	0	political
1074823474764500999	Y por último callate viejo clo es noooooooo y nooooooo zurdo de mierda	1	A	political
1074826768052293632	Esta mujer está puta loca  la amo \n#VisAVisEnFOX pic.twitter.com/n65JutzsBS	0	A	N/A
1074826988475568129	DEP  no hay palabras solo dolor un beso al cielo Laura ojalá algún día se haga justicia porque yo n creo en ella . Ninguna mujer podemos pasear solos por la calle porque l asesinos cobardes estar escondidos p matar cuánto dolor  justicia m condolencias para familiares y amigos pic.twitter.com/dvfRPF11bl	0	0	N/A
1074827857656995841	No se en que mente entra violar a una mujer o hombre, ya no puedo esperar nada de esta sociedad de mierda.	0	A	N/A
1074832976188489730	Así vamos con el boludeo feminazi.	1	A	misoginy
1074834042758025216	mediocre chavista peorro	1	0	political
1074836378272325632	"Por eso, no es contra vos, es contra el que lo dice, en general, que carecen de empatia y solo sueltan ""feminazi"" porque si. solo lo puse de ejemplo. Disculpa si se entendio mal"	0	0	N/A
1074839381226254338	La xenofobia mueve mas gente que la lucha contra la corrupción. El capitalista, el neoliberal mercantilista y corrupto preferirá al fascista y sus botas antes que entregar el Poder al pueblo y... https://www.facebook.com/story.php?story_fbid=392066611531055&id=176418713095847 …	0	0	N/A
1074840367860723712	La frase del día de mi amiga feminazi @mari_franco_s “una mujer instruida jamás será sometida”	0	A	N/A
1074845639211737092	Que ganas de gritar MISÓGINO DE MIERDA pero después la feminazi soy yo	0	A	N/A
1074846352864149504	Loco tu mujer es una perra una diabla mira como me ladra y me dice 	1	0	misoginy
1074848029025492994	Este pobre diablo parece q no tiene madre hermanas recuerda q naciste de una mujer ignorante https://twitter.com/pedrojosecama/status/1074786237947498496 …	0	0	N/A
1074849251941867522	Ya ni cohetes podes comprar. Le pregunte a la kioskera a cuanto el petardo?? Y le entro el espiritu feminazi...Casi termino en cana...	1	0	misoginy
1074850944175747073	Q querés con esa cara de pelotudo y la mujer q tiene .\nEntre la loca y la merca esta quemando este tarado	1	0	misoginy
1074851067740020736	que frase de mierda si la vida es corta hacete torta, cuando va a ser el santo día que la dejen de deciR	0	0	N/A
1074856279955378177	@PUCHILAS Ya comiste o te presto para una torta y una coca de vidrio, puto?	0	1	N/A
1074858845200113666	@L_Luelmo  Descansa en Paz, preciosa. Eras una hermosa mujer y un maldito depredador te quitó la vida. Ahora eres un ángel que podrá volar alto mientras que ese cerdo se pudrirá en la cárcel.	0	0	N/A
1074859179817517056	Una mujer tan inteligente y linda como tú, no le puedes dar ventana a un tipo tan mediocre, para tratar a una mujer de esa manera. Que piense que salió de una madre.	0	0	N/A
1074859751442432000	Del moro es un ignorante de política, economía, de historia etc un monigote a cuerda	0	0	N/A
1074859938273550336	Que asco me da escuchar al zurdo de mierda de Dady Brieva	1	0	political
1074860059253968896	Ustedes vieron lo que es Malena?  La puta madre que mujer hermosa	0	0	N/A
1074861874745933824	@grisici, @actrices_arg para cuándo salen a repudiar a la lacra de marchetti? O las condenas que hace su colectivo abortero y feminazi son selectivas?? Les explotò la opereta en la cara jaaaa. CHASQUIBUM	1	0	misoginy
1074862375495458816	Jajaja, el Ilaquiche, por indio, por marido de la que se expresa como semi analfabeta, o por ignorante ?	1	A	racism
1074862410190729216	viendo cierto video en el que no tengo cuello y comentan que soy como una version de ori de mierda maligna pero con 10 empanadas de mas decidi que me voy a hacer una torta porque soy feliz con mis rollos *usa ropa negra 4 talles mas grande todo el verano*	0	0	N/A
1074862675149111301	Que masoquista sos negro\nTe encanta sufrir hdp	0	A	N/A
1074867834415656960	De verdad Sra. Fascista, comunista y retrógrada. Usted y el payaso de su marido tendrán su merecido, la vida y el tiempo les hará pagar todas y cada una de las atrocidades que le están haciendo a mi México.	1	0	political
1074868668910198794	[17/12 10:47 PM] Fede Schaub: Ya pasaste??\n[17/12 10:47 PM] Jose Quié: No\n[17/12 10:48 PM] Fede Schaub: Estudia hdp\n[17/12 10:48 PM] Fede Schaub: Dale que tenemos que entrar juntos jeje\n\nYo lo amo al negro este	0	0	N/A
1074871272683827200	Vos no me ofendes diciendome puto, evidentemente a vos no te enorgullece que te digan fascista. \nTe podés ir a seguir siendo enemigo de la humanidad bien lejos. Slds pic.twitter.com/90vswWdQld	0	0	N/A
1074877549468114945	Pablo Marchetti SOS un HDLRMP manosear a tu hija aunque no seas él PADRE bañarse y hacerte el bocho tu MUJER es una grandísima puta Feminasis hija de desaparecidos  cómplice DONDA  debes de RENUNCIAR a tu banca le das sevida a tu hija perra	1	1	misoginy
1074881250538737665	"Si, puede ser conservador, pero no te creas que está muy lejos de  estar en el medio, es humor negro, o para ver si esa gente iba a llegar a hacerlo, la palabra ""nigger"" o ""negrata"" se le ha dado ya tanto poder que hace que por decirla te maten en algunos suburbios de america"	0	0	N/A
1074886571483193345	hoy iba a twittear que si era necesario matar a todos los negros choros de mierda para poder salir tranquilo a la calle, bienvenido sea. Decidí no twittearlo por respeto (no se a quien) y justamente hoy le robaron la bicicleta a mi hermano que se compró por merito propio.	1	0	racism
1074886894801092608	"Pero el término terf significa feminista radical trans excluyente, no hay ningún punto comparable con la palabra ""feminazi"" que es una reverenda pelotudes"	0	0	N/A
1074890066269519877	"Se le cayó todo argumento e inteligencia al usar la palabra ""feminazi"". Vaya, siga defendiendo violadores. Besitos."	0	0	N/A
1074894084664410113	lo que te extraño  negro maldito	0	0	N/A
1074894818806038528	Anti derechos disculpa? No tengo para que leerte para saber que eres un zurda, feminazi, aborto asesina, que no sabes nada de historia, te ries de Dios y m hablas de anti derechos a mi, en todo lo que amas tu, faltas a los derechos, fe, vivir libertad y libre expresión. Estudia!	1	A	N/A
1074894949362089984	"Eres una demagoga y una mentirosa. Este asqueroso SÍ estuvo preso por apuñalar a una mujer y por intentar violar a otra. El problema es q salen a la calle ""para que se reinserten"".Q haces malabares para no defender la Prisión Permanente Revisable. De hecho había salido días antes"	0	A	N/A
1074903664114970624	Postaaaa negro? Que hdp el/la que fue	1	1	N/A
1074909148758900736	Empresario es demandado por matar al amante de su mujer https://ift.tt/2BuUEW7 	0	0	N/A
1074909396570963969	Callate vishero choripanero adicto a los planes sociales,negro de mierda,no guelven mas,aguanta el murisio	1	1	political
1074918270682185729	Pero todos los asesinatos que hay, si en ellos hay una víctima mujer, un asqueroso asesino hombre... Es más crimen que otros, sólo por eso.\nY eso no es así. No debería haber ningún tipo diferente por esa cuestión.\nEl feminismo tiene que vive de algo.\nEl hombre debe ser aplastado.	1	A	political
1074919100189683713	Una mujer asesinada casi a diario.... Y te quedaras agusto después de decir esa barbaridad, ignorante.	0	0	N/A
1074928221530021888	Porque utilizáis la muerte de una mujer a manos de un salvaje criminal para mandar un mensaje politizado en vez de dignificar a la víctima y apoyar a sus familiares. \nPor vuestra actitud individual y como partido, aumenta el hartazgo de los ciudadanos y votamos a otros partidos	0	0	N/A
1074930626103599104	"Un tipo con humor negro de mierda que dice que todo es actuación de parte de los chicos. Vos, que sos ""Army"" (o eso parece) debes saber que no es realmente actuación él discurso y lágrimas de los chicos.\nY si, ellos nos dijeron eso, ¿Pero que querés?"	0	1	N/A
1074933967093227525	Votó en contra porque la cadena perpetua en un estado corrupto y fascista como el Español seria ya el acabose.\n\nAdemás, entre la cadena perpetua y esa puta broma en donde ni siquiera se aplica la condena que le tocaría con la legislación actual...	0	A	N/A
1074934283561811968	Ni falta que te sobra!!! Yo sólo quiero que pidan perdón y paguen los grandisimos hijos de puta que abusando de su superioridad en fuerza obligan a hacer a una mujer lo que no desea, y no tiene porqué ser abuso sexual.	0	1	N/A
1074938725212323840	Mira. Acaban de matar y violar a una mujer que salía a correr a las 4 de la tarde. Y vosotros os seguís empeñando en que no nos están matando. Menuda panda de egoístaa y poco empáticos que sois, así de claro os lo digo. A mí se me caería la cara de vergüenza.	0	0	N/A
1074940012964339712	Es curioso, la basura de la derecha española, como Vox, próximo socio de PP y Cs, utiliza el asesinato machista de una mujer feminista para cargar contra la violencia de género, la bajeza moral de esta mierda fascista q vota mucho imbècil hay q combatirla...	1	0	political
1074948421910441986	Lo que no me entra en la cabeza en el crimen de Laura es que su asesino estaba LIBRE habiendo MATADO a una mujer y habiendo intentado VIOLAR a otra. Nada podremos hacer si la justicia de mierda que hay en este país no cambia. #LauraLuelmo #TodasSomosLaura	0	A	N/A
1074949296297050112	Pues Chiquetete era un grande del cante flamenco e igual de maltratador de mierda. El cantante de As I lay dying contrató a un sicario para matar a su mujer. La cosa no es por el género musical, es porque los maltratadores maltratan y lo tuyo es escasez de miras.	0	A	N/A
1074951493424476160	Irrebatible argumentación que levantará los aplausos del clan feminazi.	1	A	misoginy
1074967411315617798	Yo estudié, se inglés probablemente mejor que el suyo, soy ingeniero, administrador y máster y sigo pensando que el aborto feminazi es un engaño para que las progres mantengan un estilo de vida, apoyo el aborto terapéutico nada más... Jamás como anticonceptivo.	1	A	misoginy
1074969874903035904	se ha convertido en un grave problema social. Y que, las mujeres creeis que os salvais? Muchas sois las primeras en llamar puta a otra mujer por su manera de vestir y su manera de ser y le transmitiis vuestro odio ciego perfectamente.	1	A	misoginy
1074971395728293888	Vas a darte con la nariz en el filo de la encimera. Que no, que no zorra, que no vas a volver a tu casa. Quítate esa falda, joder, mis padres van a pensar que no puedo controlar a mi mujer. #NIUnaMenos	1	A	misoginy
1074975736333787136	Ojo que es una víctima de VDG, divorciada, con denuncia y orden de alejamiento interpuestas. Es decir, debería saber que TODO ESO ha sido gracias a la lucha feminista. Pero no. El patriarcado funciona de puta madre, amigas.	0	1	N/A
1074976513940959237	Creer en la diversidad y respeto por el pensamiento de otro y ser Pinochetista es una contradicción biológica.  Les recuerdo que Pinochet mataba o mandaba a matar porque el comunista pensaba como tal. Buen martes .	0	0	N/A
1074976909279281152	"¿Vuestro trabajo es jodido?\nPensad que este año, en Andalucía, Baltasar tiene que dejar regalos, en casas donde le llaman ""negro de mierda""."	0	0	N/A
1074983984562614272	Todo el año dándole al escabio como albañil y mi hígado intacto , aaaaah pero te mandas una torta frita y el hdp quebró 	0	0	N/A
1074984413564420096	Eres un payaso. Educación y respeto es precisamente no aprovechar el asesinato de una mujer para tú llorar que ya no puedes mirar a la gente por la calle. Deleznable. https://twitter.com/ManoloPizarro/status/1074976693562019840 …	0	0	N/A
